zip_code,city,state,territory_id
40109,BROOKS,KY,ID404B06
40110,CLERMONT,KY,ID404B06
40111,CLOVERPORT,KY,ID404B07
40115,CUSTER,KY,ID404B07
40117,EKRON,KY,ID404B06
40118,FAIRDALE,KY,ID404B06
40119,"FALLS OF ROUGH",KY,ID404B07
40121,"FORT KNOX",KY,ID404B03
40122,"FORT KNOX",KY,ID404B03
40129,HILLVIEW,KY,ID404B06
40140,GARFIELD,KY,ID404B07
40142,GUSTON,KY,ID404B06
40143,HARDINSBURG,KY,ID404B07
40144,HARNED,KY,ID404B07
40145,HUDSON,KY,ID404B07
40146,IRVINGTON,KY,ID404B07
40150,"LEBANON JUNCTION",KY,ID404B06
40152,"MC DANIELS",KY,ID404B07
40153,"MC QUADY",KY,ID404B07
40155,MULDRAUGH,KY,ID404B06
40157,PAYNEVILLE,KY,ID404B06
40159,RADCLIFF,KY,ID404B03
40160,RADCLIFF,KY,ID404B03
40161,RHODELIA,KY,ID404B06
40162,RINEYVILLE,KY,ID404B07
40165,SHEPHERDSVILLE,KY,ID404B06
40170,STEPHENSPORT,KY,ID404B07
40171,"UNION STAR",KY,ID404B07
40175,"VINE GROVE",KY,ID404B07
40176,WEBSTER,KY,ID404B07
40177,"WEST POINT",KY,ID404B06
40178,WESTVIEW,KY,ID404B07
40200,LOUISVILLE,KY,ID404B06
40201,LOUISVILLE,KY,ID404B06
40202,LOUISVILLE,KY,ID404B06
40203,LOUISVILLE,KY,ID404B06
40204,LOUISVILLE,KY,ID404B06
40205,LOUISVILLE,KY,ID404B06
40206,LOUISVILLE,KY,ID404B06
40207,LOUISVILLE,KY,ID404B06
40208,LOUISVILLE,KY,ID404B06
40209,LOUISVILLE,KY,ID404B06
40210,LOUISVILLE,KY,ID404B06
40211,LOUISVILLE,KY,ID404B06
40212,LOUISVILLE,KY,ID404B06
40213,LOUISVILLE,KY,ID404B06
40214,LOUISVILLE,KY,ID404B06
40215,LOUISVILLE,KY,ID404B06
40216,LOUISVILLE,KY,ID404B06
40217,LOUISVILLE,KY,ID404B06
40218,LOUISVILLE,KY,ID404B06
40219,LOUISVILLE,KY,ID404B06
40220,LOUISVILLE,KY,ID404B06
40221,LOUISVILLE,KY,ID404B06
40222,LOUISVILLE,KY,ID404B06
40223,LOUISVILLE,KY,ID404B06
40224,LOUISVILLE,KY,ID404B06
40225,LOUISVILLE,KY,ID404B06
40228,LOUISVILLE,KY,ID404B06
40229,LOUISVILLE,KY,ID404B06
40231,LOUISVILLE,KY,ID404B06
40232,LOUISVILLE,KY,ID404B06
40233,LOUISVILLE,KY,ID404B06
40241,LOUISVILLE,KY,ID404B06
40242,LOUISVILLE,KY,ID404B06
40243,LOUISVILLE,KY,ID404B06
40245,LOUISVILLE,KY,ID404B06
40250,LOUISVILLE,KY,ID404B06
40251,LOUISVILLE,KY,ID404B06
40252,LOUISVILLE,KY,ID404B06
40253,LOUISVILLE,KY,ID404B06
40255,LOUISVILLE,KY,ID404B06
40256,LOUISVILLE,KY,ID404B06
40257,LOUISVILLE,KY,ID404B06
40258,LOUISVILLE,KY,ID404B06
40259,LOUISVILLE,KY,ID404B06
40261,LOUISVILLE,KY,ID404B06
40266,LOUISVILLE,KY,ID404B06
40268,LOUISVILLE,KY,ID404B06
40269,LOUISVILLE,KY,ID404B06
40270,LOUISVILLE,KY,ID404B06
40272,LOUISVILLE,KY,ID404B06
40280,LOUISVILLE,KY,ID404B06
40281,LOUISVILLE,KY,ID404B06
40282,LOUISVILLE,KY,ID404B06
40283,LOUISVILLE,KY,ID404B06
40285,LOUISVILLE,KY,ID404B06
40287,LOUISVILLE,KY,ID404B06
40289,LOUISVILLE,KY,ID404B06
40290,LOUISVILLE,KY,ID404B06
40291,LOUISVILLE,KY,ID404B06
40292,LOUISVILLE,KY,ID404B06
40293,LOUISVILLE,KY,ID404B06
40294,LOUISVILLE,KY,ID404B06
40295,LOUISVILLE,KY,ID404B06
40296,LOUISVILLE,KY,ID404B06
40297,LOUISVILLE,KY,ID404B06
40298,LOUISVILLE,KY,ID404B06
40299,LOUISVILLE,KY,ID404B06
40303,"MOUNT STERLING",KY,ID404B02
40310,BURGIN,KY,ID404B02
40311,CARLISLE,KY,ID404B02
40312,"CLAY CITY",KY,ID404B02
40313,CLEARFIELD,KY,ID404B02
40316,DENNISTON,KY,ID404B02
40317,ELLIOTTVILLE,KY,ID404B02
40319,FARMERS,KY,ID404B02
40322,FRENCHBURG,KY,ID404B02
40324,GEORGETOWN,KY,ID404B02
40328,"GRAVEL SWITCH",KY,ID404B03
40330,HARRODSBURG,KY,ID404B02
40334,HOPE,KY,ID404B02
40336,IRVINE,KY,ID404B03
40337,JEFFERSONVILLE,KY,ID404B02
40339,KEENE,KY,ID404B02
40340,NICHOLASVILLE,KY,ID404B02
40342,LAWRENCEBURG,KY,ID404B02
40346,MEANS,KY,ID404B02
40347,MIDWAY,KY,ID404B02
40348,MILLERSBURG,KY,ID404B02
40350,MOOREFIELD,KY,ID404B02
40351,MOREHEAD,KY,ID404B02
40353,"MOUNT STERLING",KY,ID404B02
40355,"NEW LIBERTY",KY,ID404B02
40356,NICHOLASVILLE,KY,ID404B02
40357,"NORTH MIDDLETOWN",KY,ID404B02
40358,OLYMPIA,KY,ID404B02
40359,OWENTON,KY,ID404B02
40360,OWINGSVILLE,KY,ID404B02
40361,PARIS,KY,ID404B02
40362,PARIS,KY,ID404B02
40363,"PERRY PARK",KY,ID404B02
40366,PRESTON,KY,ID404B02
40370,SADIEVILLE,KY,ID404B02
40371,"SALT LICK",KY,ID404B02
40372,SALVISA,KY,ID404B02
40374,SHARPSBURG,KY,ID404B02
40376,SLADE,KY,ID404B02
40379,"STAMPING GROUND",KY,ID404B02
40380,STANTON,KY,ID404B02
40383,VERSAILLES,KY,ID404B02
40384,VERSAILLES,KY,ID404B02
40385,WACO,KY,ID404B03
40386,VERSAILLES,KY,ID404B02
40387,WELLINGTON,KY,ID404B02
40390,WILMORE,KY,ID404B02
40391,WINCHESTER,KY,ID404B02
40392,WINCHESTER,KY,ID404B02
40400,ANNVILLE,KY,ID404B03
40402,ANNVILLE,KY,ID404B03
40403,BEREA,KY,ID404B03
40404,BEREA,KY,ID404B03
40405,BIGHILL,KY,ID404B03
40409,BRODHEAD,KY,ID404B03
40410,BRYANTSVILLE,KY,ID404B03
40419,"CRAB ORCHARD",KY,ID404B03
40422,DANVILLE,KY,ID404B02
40423,DANVILLE,KY,ID404B02
40434,"GRAY HAWK",KY,ID404B03
40437,HUSTONVILLE,KY,ID404B03
40440,"JUNCTION CITY",KY,ID404B03
40442,"KINGS MOUNTAIN",KY,ID404B03
40444,LANCASTER,KY,ID404B03
40445,LIVINGSTON,KY,ID404B03
40446,LANCASTER,KY,ID404B03
40447,"MC KEE",KY,ID404B03
40448,"MC KINNEY",KY,ID404B03
40452,MITCHELLSBURG,KY,ID404B02
40456,"MOUNT VERNON",KY,ID404B03
40460,ORLANDO,KY,ID404B03
40461,"PAINT LICK",KY,ID404B03
40464,PARKSVILLE,KY,ID404B03
40468,PERRYVILLE,KY,ID404B03
40472,RAVENNA,KY,ID404B03
40473,"RENFRO VALLEY",KY,ID404B03
40475,RICHMOND,KY,ID404B03
40476,RICHMOND,KY,ID404B03
40481,SANDGAP,KY,ID404B03
40484,STANFORD,KY,ID404B03
40486,TYNER,KY,ID404B03
40488,WANETA,KY,ID404B03
40489,WAYNESBURG,KY,ID404B03
40492,WILDIE,KY,ID404B03
40495,IRVINE,KY,ID404B03
40502,LEXINGTON,KY,ID404B02
40503,LEXINGTON,KY,ID404B02
40504,LEXINGTON,KY,ID404B02
40505,LEXINGTON,KY,ID404B02
40506,LEXINGTON,KY,ID404B02
40507,LEXINGTON,KY,ID404B02
40508,LEXINGTON,KY,ID404B02
40509,LEXINGTON,KY,ID404B02
40510,LEXINGTON,KY,ID404B02
40511,LEXINGTON,KY,ID404B02
40512,LEXINGTON,KY,ID404B02
40513,LEXINGTON,KY,ID404B02
40514,LEXINGTON,KY,ID404B02
40515,LEXINGTON,KY,ID404B02
40516,LEXINGTON,KY,ID404B02
40517,LEXINGTON,KY,ID404B02
40522,LEXINGTON,KY,ID404B02
40523,LEXINGTON,KY,ID404B02
40524,LEXINGTON,KY,ID404B02
40526,LEXINGTON,KY,ID404B02
40533,LEXINGTON,KY,ID404B02
40535,LEXINGTON,KY,ID404B02
40536,LEXINGTON,KY,ID404B02
40544,LEXINGTON,KY,ID404B02
40546,LEXINGTON,KY,ID404B02
40550,LEXINGTON,KY,ID404B02
40555,LEXINGTON,KY,ID404B02
40574,LEXINGTON,KY,ID404B02
40575,LEXINGTON,KY,ID404B02
40576,LEXINGTON,KY,ID404B02
40577,LEXINGTON,KY,ID404B02
40578,LEXINGTON,KY,ID404B02
40579,LEXINGTON,KY,ID404B02
40580,LEXINGTON,KY,ID404B02
40581,LEXINGTON,KY,ID404B02
40582,LEXINGTON,KY,ID404B02
40583,LEXINGTON,KY,ID404B02
40588,LEXINGTON,KY,ID404B02
40591,LEXINGTON,KY,ID404B02
40598,LEXINGTON,KY,ID404B02
40601,FRANKFORT,KY,ID404B02
40602,FRANKFORT,KY,ID404B02
40603,FRANKFORT,KY,ID404B02
40604,FRANKFORT,KY,ID404B02
40618,FRANKFORT,KY,ID404B02
40619,FRANKFORT,KY,ID404B02
40620,FRANKFORT,KY,ID404B02
40621,FRANKFORT,KY,ID404B02
40622,FRANKFORT,KY,ID404B02
40701,CORBIN,KY,ID404B03
40702,CORBIN,KY,ID404B03
40724,BUSH,KY,ID404B03
40729,"EAST BERNSTADT",KY,ID404B03
40730,EMLYN,KY,ID404B03
40734,GRAY,KY,ID404B03
40737,KEAVY,KY,ID404B03
40740,LILY,KY,ID404B03
40741,LONDON,KY,ID404B03
40742,LONDON,KY,ID404B03
40743,LONDON,KY,ID404B03
40744,LONDON,KY,ID404B03
40745,LONDON,KY,ID404B03
40754,WILLIAMSBURG,KY,ID404B03
40755,PITTSBURG,KY,ID404B03
40759,ROCKHOLDS,KY,ID404B03
40763,SILER,KY,ID404B03
40769,WILLIAMSBURG,KY,ID404B03
40771,WOODBINE,KY,ID404B03
40801,"AGES BROOKSIDE",KY,ID404B03
40803,ASHER,KY,ID404B03
40806,BAXTER,KY,ID404B03
40807,BENHAM,KY,ID404B03
40808,"BIG LAUREL",KY,ID404B03
40810,BLEDSOE,KY,ID404B03
40813,CALVIN,KY,ID404B03
40815,CAWOOD,KY,ID404B03
40816,CHAPPELL,KY,ID404B03
40818,COALGOOD,KY,ID404B03
40819,COLDIRON,KY,ID404B03
40820,CRANKS,KY,ID404B03
40823,CUMBERLAND,KY,ID404B03
40824,DAYHOIT,KY,ID404B03
40826,EOLIA,KY,ID404B03
40827,ESSIE,KY,ID404B03
40828,EVARTS,KY,ID404B03
40829,"GRAYS KNOB",KY,ID404B03
40830,GULSTON,KY,ID404B03
40831,HARLAN,KY,ID404B03
40840,HELTON,KY,ID404B03
40843,"HOLMES MILL",KY,ID404B03
40844,HOSKINSTON,KY,ID404B03
40845,HULEN,KY,ID404B03
40847,KENVIR,KY,ID404B03
40849,LEJUNIOR,KY,ID404B03
40854,LOYALL,KY,ID404B03
40855,LYNCH,KY,ID404B03
40856,MIRACLE,KY,ID404B03
40858,MOZELLE,KY,ID404B03
40862,PARTRIDGE,KY,ID404B03
40863,PATHFORK,KY,ID404B03
40865,PUTNEY,KY,ID404B03
40868,STINNETT,KY,ID404B03
40870,TOTZ,KY,ID404B03
40873,"WALLINS CREEK",KY,ID404B03
40874,WARBRANCH,KY,ID404B03
40902,ARJAY,KY,ID404B03
40903,ARTEMUS,KY,ID404B03
40906,BARBOURVILLE,KY,ID404B03
40913,BEVERLY,KY,ID404B03
40914,"BIG CREEK",KY,ID404B03
40915,BIMBLE,KY,ID404B03
40921,"BRYANTS STORE",KY,ID404B03
40923,CANNON,KY,ID404B03
40927,CLOSPLINT,KY,ID404B03
40930,DEWITT,KY,ID404B03
40931,GARRARD,KY,ID404B03
40932,"FALL ROCK",KY,ID404B03
40935,"FLAT LICK",KY,ID404B03
40939,FOURMILE,KY,ID404B03
40940,FRAKES,KY,ID404B03
40941,GARRARD,KY,ID404B03
40943,GIRDLER,KY,ID404B03
40944,"GOOSE ROCK",KY,ID404B03
40946,"GREEN ROAD",KY,ID404B03
40949,HEIDRICK,KY,ID404B03
40951,HIMA,KY,ID404B03
40953,HINKLE,KY,ID404B03
40955,INGRAM,KY,ID404B03
40958,"KETTLE ISLAND",KY,ID404B03
40962,MANCHESTER,KY,ID404B03
40964,"MARY ALICE",KY,ID404B03
40965,MIDDLESBORO,KY,ID404B03
40972,ONEIDA,KY,ID404B03
40977,PINEVILLE,KY,ID404B03
40979,ROARK,KY,ID404B03
40981,SAUL,KY,ID404B03
40982,SCALF,KY,ID404B03
40983,"SEXTONS CREEK",KY,ID404B03
40988,"STONEY FORK",KY,ID404B03
40995,TROSPER,KY,ID404B03
40997,WALKER,KY,ID404B03
40999,"GREEN ROAD",KY,ID404B03
41001,ALEXANDRIA,KY,ID409B07
41002,AUGUSTA,KY,ID404B02
41003,BERRY,KY,ID404B02
41004,BROOKSVILLE,KY,ID404B02
41005,BURLINGTON,KY,ID409B07
41006,BUTLER,KY,ID404B02
41007,CALIFORNIA,KY,ID409B07
41008,CARROLLTON,KY,ID404B06
41010,CORINTH,KY,ID404B02
41011,COVINGTON,KY,ID409B07
41012,COVINGTON,KY,ID409B07
41013,CORINTH,KY,ID404B02
41014,COVINGTON,KY,ID409B07
41015,LATONIA,KY,ID409B07
41016,COVINGTON,KY,ID409B07
41017,"FT MITCHELL",KY,ID409B07
41018,ERLANGER,KY,ID409B07
41019,COVINGTON,KY,ID409B07
41022,FLORENCE,KY,ID409B07
41030,CRITTENDEN,KY,ID404B02
41031,CYNTHIANA,KY,ID404B02
41033,"DE MOSSVILLE",KY,ID404B02
41034,DOVER,KY,ID404B02
41035,"DRY RIDGE",KY,ID404B02
41037,ELIZAVILLE,KY,ID404B02
41039,EWING,KY,ID404B02
41040,FALMOUTH,KY,ID404B02
41041,FLEMINGSBURG,KY,ID404B02
41042,FLORENCE,KY,ID409B07
41043,FOSTER,KY,ID404B02
41044,GERMANTOWN,KY,ID404B02
41045,GHENT,KY,ID404B02
41046,GLENCOE,KY,ID404B02
41048,HEBRON,KY,ID409B07
41049,HILLSBORO,KY,ID404B02
41051,INDEPENDENCE,KY,ID409B07
41052,JONESVILLE,KY,ID404B02
41053,KENTON,KY,ID409B07
41054,MASON,KY,ID404B02
41055,MAYSLICK,KY,ID404B02
41056,MAYSVILLE,KY,ID404B02
41059,MELBOURNE,KY,ID409B07
41061,MILFORD,KY,ID404B02
41062,MINERVA,KY,ID404B02
41063,"MORNING VIEW",KY,ID409B07
41064,"MOUNT OLIVET",KY,ID404B02
41065,"MUSES MILLS",KY,ID404B02
41071,NEWPORT,KY,ID409B07
41072,NEWPORT,KY,ID409B07
41073,BELLEVUE,KY,ID409B07
41074,DAYTON,KY,ID409B07
41075,"FORT THOMAS",KY,ID409B07
41076,NEWPORT,KY,ID409B07
41080,PETERSBURG,KY,ID409B07
41081,"PLUMMERS LANDING",KY,ID404B02
41083,SANDERS,KY,ID404B02
41085,"SILVER GROVE",KY,ID409B07
41086,SPARTA,KY,ID404B02
41091,UNION,KY,ID409B07
41092,VERONA,KY,ID404B02
41093,WALLINGFORD,KY,ID404B02
41094,WALTON,KY,ID409B07
41095,WARSAW,KY,ID404B02
41096,WASHINGTON,KY,ID404B02
41097,WILLIAMSTOWN,KY,ID404B02
41098,WORTHVILLE,KY,ID404B02
41099,NEWPORT,KY,ID409B07
41100,ASHLAND,KY,ID404B02
41101,ASHLAND,KY,ID404B02
41102,ASHLAND,KY,ID404B02
41105,ASHLAND,KY,ID404B02
41114,ASHLAND,KY,ID404B02
41121,ARGILLITE,KY,ID404B02
41124,BLAINE,KY,ID404B02
41128,CARTER,KY,ID404B02
41129,CATLETTSBURG,KY,ID404B02
41132,DENTON,KY,ID404B02
41135,EMERSON,KY,ID404B02
41139,FLATWOODS,KY,ID404B02
41141,GARRISON,KY,ID404B02
41142,GRAHN,KY,ID404B02
41143,GRAYSON,KY,ID404B02
41144,GREENUP,KY,ID404B02
41146,HITCHINS,KY,ID404B02
41149,ISONVILLE,KY,ID404B02
41159,MARTHA,KY,ID404B02
41160,MAZIE,KY,ID404B02
41164,"OLIVE HILL",KY,ID404B02
41166,QUINCY,KY,ID404B02
41168,RUSH,KY,ID404B02
41169,RUSSELL,KY,ID404B02
41171,"SANDY HOOK",KY,ID404B02
41173,SOLDIER,KY,ID404B02
41174,"SOUTH PORTSMOUTH",KY,ID404B02
41175,"SOUTH SHORE",KY,ID404B02
41179,VANCEBURG,KY,ID404B02
41180,WEBBVILLE,KY,ID404B02
41181,WILLARD,KY,ID404B02
41183,WORTHINGTON,KY,ID404B02
41189,TOLLESBORO,KY,ID404B02
41201,ADAMS,KY,ID404B02
41203,BEAUTY,KY,ID404B03
41204,"BOONS CAMP",KY,ID404B03
41214,DEBORD,KY,ID404B03
41216,"EAST POINT",KY,ID404B03
41219,FLATGAP,KY,ID404B03
41222,HAGERHILL,KY,ID404B03
41224,INEZ,KY,ID404B03
41226,KEATON,KY,ID404B03
41230,LOUISA,KY,ID404B02
41231,LOVELY,KY,ID404B03
41232,LOWMANSVILLE,KY,ID404B02
41234,MEALLY,KY,ID404B03
41238,"OIL SPRINGS",KY,ID404B03
41240,PAINTSVILLE,KY,ID404B03
41250,PILGRIM,KY,ID404B03
41254,RIVER,KY,ID404B03
41255,SITKA,KY,ID404B03
41256,STAFFORDSVILLE,KY,ID404B03
41257,STAMBAUGH,KY,ID404B03
41260,THELMA,KY,ID404B03
41262,TOMAHAWK,KY,ID404B03
41263,"TUTOR KEY",KY,ID404B03
41264,ULYSSES,KY,ID404B02
41265,"VAN LEAR",KY,ID404B03
41267,WARFIELD,KY,ID404B03
41268,"WEST VAN LEAR",KY,ID404B03
41271,WILLIAMSPORT,KY,ID404B03
41274,WITTENSVILLE,KY,ID404B03
41301,CAMPTON,KY,ID404B03
41307,ATHOL,KY,ID404B03
41310,BAYS,KY,ID404B03
41311,BEATTYVILLE,KY,ID404B03
41313,BAYS,KY,ID404B03
41314,BOONEVILLE,KY,ID404B03
41317,CLAYHOLE,KY,ID404B03
41332,"HAZEL GREEN",KY,ID404B03
41333,HEIDELBERG,KY,ID404B03
41338,BOONEVILLE,KY,ID404B03
41339,JACKSON,KY,ID404B03
41347,LONE,KY,ID404B03
41348,"LOST CREEK",KY,ID404B03
41351,MISTLETOE,KY,ID404B03
41352,MIZE,KY,ID404B02
41360,"PINE RIDGE",KY,ID404B03
41362,PRIMROSE,KY,ID404B03
41364,RICETOWN,KY,ID404B03
41365,ROGERS,KY,ID404B03
41366,ROUSSEAU,KY,ID404B03
41367,ROWDY,KY,ID404B03
41368,"SAINT HELENS",KY,ID404B03
41385,VANCLEVE,KY,ID404B03
41386,VINCENT,KY,ID404B03
41390,WHICK,KY,ID404B03
41397,ZOE,KY,ID404B03
41408,"CANNEL CITY",KY,ID404B02
41413,CROCKETT,KY,ID404B02
41421,ELKFORK,KY,ID404B02
41425,EZEL,KY,ID404B02
41426,FALCON,KY,ID404B03
41451,MALONE,KY,ID404B02
41459,OPHIR,KY,ID404B02
41464,ROYALTON,KY,ID404B03
41465,SALYERSVILLE,KY,ID404B03
41472,"WEST LIBERTY",KY,ID404B02
41477,WRIGLEY,KY,ID404B02
41501,PIKEVILLE,KY,ID404B03
41502,PIKEVILLE,KY,ID404B03
41503,"SOUTH WILLIAMSON",KY,ID404B03
41512,ASHCAMP,KY,ID404B03
41513,BELCHER,KY,ID404B03
41514,BELFRY,KY,ID404B03
41517,BURDINE,KY,ID404B03
41519,CANADA,KY,ID404B03
41520,DORTON,KY,ID404B03
41522,"ELKHORN CITY",KY,ID404B03
41524,FEDSCREEK,KY,ID404B03
41526,"FORDS BRANCH",KY,ID404B03
41527,"FOREST HILLS",KY,ID404B03
41528,FREEBURN,KY,ID404B03
41531,HARDY,KY,ID404B03
41534,HELLIER,KY,ID404B03
41535,HUDDY,KY,ID404B03
41537,JENKINS,KY,ID404B03
41538,JONANCY,KY,ID404B03
41539,KIMPER,KY,ID404B03
41540,"LICK CREEK",KY,ID404B03
41542,LOOKOUT,KY,ID404B03
41543,"MC ANDREWS",KY,ID404B03
41544,"MC CARR",KY,ID404B03
41547,MAJESTIC,KY,ID404B03
41548,MOUTHCARD,KY,ID404B03
41549,MYRA,KY,ID404B03
41553,PHELPS,KY,ID404B03
41554,PHYLLIS,KY,ID404B03
41555,PINSONFORK,KY,ID404B03
41557,RACCOON,KY,ID404B03
41558,RANSOM,KY,ID404B03
41559,REGINA,KY,ID404B03
41560,"ROBINSON CREEK",KY,ID404B03
41561,ROCKHOUSE,KY,ID404B03
41562,SHELBIANA,KY,ID404B03
41563,"SHELBY GAP",KY,ID404B03
41564,SIDNEY,KY,ID404B03
41566,STEELE,KY,ID404B03
41567,STONE,KY,ID404B03
41568,STOPOVER,KY,ID404B03
41571,VARNEY,KY,ID404B03
41572,VIRGIE,KY,ID404B03
41601,ALLEN,KY,ID404B03
41602,AUXIER,KY,ID404B03
41603,BANNER,KY,ID404B03
41604,BEAVER,KY,ID404B03
41605,"BETSY LAYNE",KY,ID404B03
41606,BEVINSVILLE,KY,ID404B03
41607,"BLUE RIVER",KY,ID404B03
41612,BYPRO,KY,ID404B03
41615,DANA,KY,ID404B03
41616,DAVID,KY,ID404B03
41619,DRIFT,KY,ID404B03
41621,DWALE,KY,ID404B03
41622,EASTERN,KY,ID404B03
41630,GARRETT,KY,ID404B03
41631,GRETHEL,KY,ID404B03
41632,GUNLOCK,KY,ID404B03
41635,HAROLD,KY,ID404B03
41636,"HI HAT",KY,ID404B03
41638,GARRETT,KY,ID404B03
41640,HUEYSVILLE,KY,ID404B03
41642,IVEL,KY,ID404B03
41643,LACKEY,KY,ID404B03
41645,LANGLEY,KY,ID404B03
41647,"MC DOWELL",KY,ID404B03
41649,MARTIN,KY,ID404B03
41650,MELVIN,KY,ID404B03
41651,MINNIE,KY,ID404B03
41653,PRESTONSBURG,KY,ID404B03
41655,PRINTER,KY,ID404B03
41659,STANVILLE,KY,ID404B03
41660,TEABERRY,KY,ID404B03
41663,TRAM,KY,ID404B03
41666,WAYLAND,KY,ID404B03
41667,WEEKSBURY,KY,ID404B03
41669,WHEELWRIGHT,KY,ID404B03
41701,HAZARD,KY,ID404B03
41702,HAZARD,KY,ID404B03
41712,ARY,KY,ID404B03
41713,AVAWAM,KY,ID404B03
41714,"BEAR BRANCH",KY,ID404B03
41719,BONNYMAN,KY,ID404B03
41721,BUCKHORN,KY,ID404B03
41722,BULAN,KY,ID404B03
41723,BUSY,KY,ID404B03
41725,CARRIE,KY,ID404B03
41727,CHAVIES,KY,ID404B03
41729,COMBS,KY,ID404B03
41731,CORNETTSVILLE,KY,ID404B03
41735,DELPHIA,KY,ID404B03
41736,DICE,KY,ID404B03
41739,DWARF,KY,ID404B03
41740,EMMALENA,KY,ID404B03
41743,FISTY,KY,ID404B03
41745,"GAYS CREEK",KY,ID404B03
41746,HAPPY,KY,ID404B03
41747,BULAN,KY,ID404B03
41749,HYDEN,KY,ID404B03
41751,JEFF,KY,ID404B03
41754,KRYPTON,KY,ID404B03
41759,SASSAFRAS,KY,ID404B03
41760,SCUDDY,KY,ID404B03
41762,SIZEROCK,KY,ID404B03
41763,SLEMP,KY,ID404B03
41764,SMILAX,KY,ID404B03
41766,THOUSANDSTICKS,KY,ID404B03
41772,VEST,KY,ID404B03
41773,VICCO,KY,ID404B03
41774,VIPER,KY,ID404B03
41775,WENDOVER,KY,ID404B03
41776,WOOTON,KY,ID404B03
41777,YEADDISS,KY,ID404B03
41778,YERKES,KY,ID404B03
41804,BLACKEY,KY,ID404B03
41810,CROMONA,KY,ID404B03
41812,DEANE,KY,ID404B03
41815,ERMINE,KY,ID404B03
41817,GARNER,KY,ID404B03
41819,GORDON,KY,ID404B03
41821,HALLIE,KY,ID404B03
41822,HINDMAN,KY,ID404B03
41824,ISOM,KY,ID404B03
41825,JACKHORN,KY,ID404B03
41826,JEREMIAH,KY,ID404B03
41828,KITE,KY,ID404B03
41831,LEBURN,KY,ID404B03
41832,LETCHER,KY,ID404B03
41833,LINEFORK,KY,ID404B03
41834,LITTCARR,KY,ID404B03
41835,"MC ROBERTS",KY,ID404B03
41836,MALLIE,KY,ID404B03
41837,MAYKING,KY,ID404B03
41838,MILLSTONE,KY,ID404B03
41839,MOUSIE,KY,ID404B03
41840,NEON,KY,ID404B03
41843,"PINE TOP",KY,ID404B03
41844,"PIPPA PASSES",KY,ID404B03
41845,PREMIUM,KY,ID404B03
41847,REDFOX,KY,ID404B03
41848,ROXANA,KY,ID404B03
41849,SECO,KY,ID404B03
41855,THORNTON,KY,ID404B03
41858,WHITESBURG,KY,ID404B03
41859,DEMA,KY,ID404B03
41861,RAVEN,KY,ID404B03
41862,TOPMOST,KY,ID404B03
42001,PADUCAH,KY,ID404B07
42002,PADUCAH,KY,ID404B07
42003,PADUCAH,KY,ID404B07
42005,PADUCAH,KY,ID404B07
42020,ALMO,KY,ID404B07
42021,ARLINGTON,KY,ID404B07
42022,BANDANA,KY,ID404B07
42023,BARDWELL,KY,ID404B07
42024,BARLOW,KY,ID404B07
42025,BENTON,KY,ID404B07
42027,BOAZ,KY,ID404B07
42028,BURNA,KY,ID404B07
42029,"CALVERT CITY",KY,ID404B07
42031,CLINTON,KY,ID404B07
42032,COLUMBUS,KY,ID404B07
42033,CRAYNE,KY,ID404B07
42035,CUNNINGHAM,KY,ID404B07
42036,DEXTER,KY,ID404B07
42037,DYCUSBURG,KY,ID404B07
42038,EDDYVILLE,KY,ID404B07
42039,"FANCY FARM",KY,ID404B07
42040,FARMINGTON,KY,ID404B07
42041,FULTON,KY,ID404B07
42044,GILBERTSVILLE,KY,ID404B07
42045,"GRAND RIVERS",KY,ID404B07
42047,HAMPTON,KY,ID404B07
42048,HARDIN,KY,ID404B07
42049,HAZEL,KY,ID404B08
42050,HICKMAN,KY,ID404B07
42051,HICKORY,KY,ID404B07
42053,KEVIL,KY,ID404B07
42054,KIRKSEY,KY,ID404B07
42055,KUTTAWA,KY,ID404B07
42056,"LA CENTER",KY,ID404B07
42058,LEDBETTER,KY,ID404B07
42060,LOVELACEVILLE,KY,ID404B07
42061,LOWES,KY,ID404B07
42063,LYNNVILLE,KY,ID404B07
42064,MARION,KY,ID404B07
42066,MAYFIELD,KY,ID404B07
42069,MELBER,KY,ID404B07
42070,MILBURN,KY,ID404B07
42071,MURRAY,KY,ID404B08
42076,"NEW CONCORD",KY,ID404B08
42078,SALEM,KY,ID404B07
42079,SEDALIA,KY,ID404B07
42081,SMITHLAND,KY,ID404B07
42082,SYMSONIA,KY,ID404B07
42083,TILINE,KY,ID404B07
42084,TOLU,KY,ID404B07
42085,"WATER VALLEY",KY,ID404B07
42086,"WEST PADUCAH",KY,ID404B07
42087,WICKLIFFE,KY,ID404B07
42088,WINGO,KY,ID404B07
42101,"BOWLING GREEN",KY,ID404B07
42102,"BOWLING GREEN",KY,ID404B07
42103,"BOWLING GREEN",KY,ID404B07
42104,"BOWLING GREEN",KY,ID404B07
42120,ADOLPHUS,KY,ID404B03
42122,ALVATON,KY,ID404B03
42123,AUSTIN,KY,ID404B03
42124,BEAUMONT,KY,ID404B03
42127,"CAVE CITY",KY,ID404B03
42128,DRAKE,KY,ID404B03
42129,EDMONTON,KY,ID404B03
42130,"EIGHTY EIGHT",KY,ID404B03
42131,ETOILE,KY,ID404B03
42133,"FOUNTAIN RUN",KY,ID404B03
42134,FRANKLIN,KY,ID404B07
42135,FRANKLIN,KY,ID404B07
